kargo_id,satis_id,alici_adi,sehir,kargo_durumu,kargoya_verilis_tarihi,teslimat_tarihi
KRG-4697,4697,Ali M.,Balıkesir,Teslim Edildi,2026-03-10,2026-03-12
KRG-4698,4698,Ahmet Y.,İstanbul,Teslim Edildi,2026-03-09,2026-03-11
KRG-4699,4699,Fatma A.,Eskişehir,Teslim Edildi,2026-03-10,2026-03-12
KRG-4700,4700,Elif S.,Ankara,Teslim Edildi,2026-03-11,2026-03-13
KRG-4701,4701,Fatma A.,Samsun,Teslim Edildi,2026-03-10,2026-03-11
KRG-4702,4702,Mehmet D.,Samsun,Teslim Edildi,2026-03-11,2026-03-14
KRG-4704,4704,Caner B.,Bursa,Teslim Edildi,2026-03-11,2026-03-13
KRG-4705,4705,Ali M.,Bursa,Teslim Edildi,2026-03-11,2026-03-12
KRG-4706,4706,Cemre Y.,Eskişehir,Teslim Edildi,2026-03-11,2026-03-14
KRG-4707,4707,Cemre Y.,Kocaeli,Teslim Edildi,2026-03-11,2026-03-12
KRG-4708,4708,Burak T.,İstanbul,İade Teslim Alındı,2026-03-10,2026-03-11
KRG-4709,4709,Fatma A.,İzmir,Teslim Edildi,2026-03-10,2026-03-12
KRG-4710,4710,Zeynep C.,Eskişehir,Teslim Edildi,2026-03-11,2026-03-14
KRG-4711,4711,Ayşe K.,Samsun,Teslim Edildi,2026-03-11,2026-03-12
KRG-4712,4712,Ayşe K.,Eskişehir,Teslim Edildi,2026-03-11,2026-03-12
KRG-4713,4713,Ahmet Y.,Ankara,Teslim Edildi,2026-03-10,2026-03-12
KRG-4714,4714,Elif S.,Adana,Teslim Edildi,2026-03-11,2026-03-13
KRG-4715,4715,Fatma A.,İstanbul,Teslim Edildi,2026-03-11,2026-03-14
KRG-4716,4716,Elif S.,Bursa,Teslim Edildi,2026-03-12,2026-03-15
KRG-4717,4717,Caner B.,Adana,Teslim Edildi,2026-03-11,2026-03-12
KRG-4718,4718,Mehmet D.,Ankara,Teslim Edildi,2026-03-11,2026-03-13
KRG-4719,4719,Burak T.,Adana,Teslim Edildi,2026-03-12,2026-03-15
KRG-4720,4720,Cemre Y.,Balıkesir,Teslim Edildi,2026-03-12,2026-03-13
KRG-4721,4721,Burak T.,İzmir,Teslim Edildi,2026-03-12,2026-03-15
KRG-4722,4722,Elif S.,Balıkesir,Teslim Edildi,2026-03-12,2026-03-14
KRG-4723,4723,Ahmet Y.,Bursa,Teslim Edildi,2026-03-12,2026-03-13
KRG-4724,4724,Mehmet D.,Samsun,Teslim Edildi,2026-03-11,2026-03-12
KRG-4725,4725,Fatma A.,Kocaeli,Teslim Edildi,2026-03-11,2026-03-13
KRG-4726,4726,Elif S.,Adana,Teslim Edildi,2026-03-12,2026-03-15
KRG-4727,4727,Fatma A.,İstanbul,Teslim Edildi,2026-03-13,2026-03-14
KRG-4728,4728,Mehmet D.,İstanbul,Teslim Edildi,2026-03-13,2026-03-15
KRG-4729,4729,Burak T.,Ankara,Teslim Edildi,2026-03-12,2026-03-14
KRG-4730,4730,Ali M.,Kocaeli,Teslim Edildi,2026-03-12,2026-03-13
KRG-4731,4731,Ahmet Y.,Kocaeli,Teslim Edildi,2026-03-12,2026-03-14
KRG-4732,4732,Burak T.,Samsun,İade Teslim Alındı,2026-03-13,2026-03-14
KRG-4733,4733,Caner B.,Adana,Teslim Edildi,2026-03-13,2026-03-16
KRG-4735,4735,Ahmet Y.,Bursa,İade Teslim Alındı,2026-03-13,2026-03-16
KRG-4736,4736,Fatma A.,İstanbul,Teslim Edildi,2026-03-13,2026-03-15
KRG-4737,4737,Zeynep C.,Samsun,Teslim Edildi,2026-03-14,2026-03-17
KRG-4738,4738,Burak T.,Antalya,Teslim Edildi,2026-03-13,2026-03-15
KRG-4739,4739,Elif S.,Balıkesir,Teslim Edildi,2026-03-13,2026-03-15
KRG-4740,4740,Caner B.,Kocaeli,Teslim Edildi,2026-03-13,2026-03-16
KRG-4741,4741,Zeynep C.,Eskişehir,Teslim Edildi,2026-03-13,2026-03-14
KRG-4742,4742,Ayşe K.,Adana,Teslim Edildi,2026-03-14,2026-03-16
KRG-4743,4743,Burak T.,Adana,Teslim Edildi,2026-03-14,2026-03-16
KRG-4744,4744,Ayşe K.,Kocaeli,Teslim Edildi,2026-03-14,2026-03-15
KRG-4745,4745,Ahmet Y.,Adana,Teslim Edildi,2026-03-15,2026-03-17
KRG-4746,4746,Zeynep C.,Ankara,Teslim Edildi,2026-03-15,2026-03-18
KRG-4747,4747,Ayşe K.,Balıkesir,Teslim Edildi,2026-03-15,2026-03-16
KRG-4748,4748,Ali M.,İstanbul,Teslim Edildi,2026-03-15,2026-03-17
KRG-4749,4749,Zeynep C.,Bursa,Teslim Edildi,2026-03-14,2026-03-17
KRG-4750,4750,Elif S.,Adana,İade Teslim Alındı,2026-03-14,2026-03-17
KRG-4751,4751,Burak T.,İzmir,Teslim Edildi,2026-03-14,2026-03-15
KRG-4752,4752,Burak T.,İzmir,Teslim Edildi,2026-03-15,2026-03-18
KRG-4753,4753,Elif S.,Kocaeli,Teslim Edildi,2026-03-16,2026-03-18
KRG-4754,4754,Zeynep C.,İstanbul,Teslim Edildi,2026-03-16,2026-03-18
KRG-4755,4755,Fatma A.,Bursa,Teslim Edildi,2026-03-16,2026-03-17
KRG-4756,4756,Caner B.,Eskişehir,Teslim Edildi,2026-03-16,2026-03-17
KRG-4757,4757,Ayşe K.,Balıkesir,Teslim Edildi,2026-03-15,2026-03-16
KRG-4758,4758,Zeynep C.,İstanbul,Teslim Edildi,2026-03-16,2026-03-18
KRG-4759,4759,Burak T.,Eskişehir,İade Teslim Alındı,2026-03-16,2026-03-18
KRG-4760,4760,Cemre Y.,İstanbul,İade Teslim Alındı,2026-03-16,2026-03-17
KRG-4761,4761,Zeynep C.,Kocaeli,Teslim Edildi,2026-03-16,2026-03-17
KRG-4762,4762,Caner B.,Samsun,Teslim Edildi,2026-03-16,2026-03-19
KRG-4763,4763,Ayşe K.,Samsun,Teslim Edildi,2026-03-16,2026-03-17
KRG-4764,4764,Caner B.,Samsun,Teslim Edildi,2026-03-16,2026-03-18
KRG-4765,4765,Ayşe K.,Balıkesir,Teslim Edildi,2026-03-17,2026-03-18
KRG-4766,4766,Cemre Y.,Adana,Teslim Edildi,2026-03-16,2026-03-17
KRG-4767,4767,Zeynep C.,Eskişehir,Teslim Edildi,2026-03-17,2026-03-19
KRG-4768,4768,Fatma A.,Ankara,Teslim Edildi,2026-03-18,2026-03-20
KRG-4769,4769,Ayşe K.,Eskişehir,Teslim Edildi,2026-03-18,2026-03-19
KRG-4770,4770,Ayşe K.,Eskişehir,Teslim Edildi,2026-03-18,2026-03-21
KRG-4771,4771,Fatma A.,Kocaeli,İade Teslim Alındı,2026-03-18,2026-03-19
KRG-4772,4772,Caner B.,Bursa,Teslim Edildi,2026-03-19,2026-03-20
KRG-4773,4773,Burak T.,İzmir,Teslim Edildi,2026-03-18,2026-03-19
KRG-4774,4774,Cemre Y.,Samsun,Teslim Edildi,2026-03-18,2026-03-21
KRG-4775,4775,Cemre Y.,Kocaeli,Teslim Edildi,2026-03-18,2026-03-21
KRG-4776,4776,Mehmet D.,Eskişehir,Teslim Edildi,2026-03-18,2026-03-20
KRG-4777,4777,Ahmet Y.,Bursa,İade Teslim Alındı,2026-03-18,2026-03-19
KRG-4778,4778,Mehmet D.,Ankara,Teslim Edildi,2026-03-18,2026-03-19
KRG-4779,4779,Ahmet Y.,Antalya,Teslim Edildi,2026-03-19,2026-03-22
KRG-4781,4781,Cemre Y.,Adana,Teslim Edildi,2026-03-19,2026-03-20
KRG-4782,4782,Zeynep C.,İzmir,Teslim Edildi,2026-03-19,2026-03-21
KRG-4783,4783,Ahmet Y.,Adana,Teslim Edildi,2026-03-20,2026-03-21
KRG-4784,4784,Ali M.,İstanbul,Teslim Edildi,2026-03-19,2026-03-20
KRG-4785,4785,Burak T.,Antalya,Teslim Edildi,2026-03-19,2026-03-22
KRG-4786,4786,Zeynep C.,Balıkesir,Teslim Edildi,2026-03-19,2026-03-21
KRG-4788,4788,Zeynep C.,İstanbul,İade Teslim Alındı,2026-03-20,2026-03-22
KRG-4789,4789,Caner B.,Adana,Teslim Edildi,2026-03-20,2026-03-21
KRG-4790,4790,Ayşe K.,İzmir,Teslim Edildi,2026-03-21,2026-03-24
KRG-4791,4791,Caner B.,Samsun,Teslim Edildi,2026-03-20,2026-03-21
KRG-4792,4792,Ayşe K.,İzmir,Teslim Edildi,2026-03-20,2026-03-23
KRG-4793,4793,Caner B.,İzmir,Teslim Edildi,2026-03-20,2026-03-23
KRG-4794,4794,Mehmet D.,Kocaeli,Teslim Edildi,2026-03-20,2026-03-21
KRG-4795,4795,Zeynep C.,İstanbul,Teslim Edildi,2026-03-21,2026-03-22
KRG-4796,4796,Ayşe K.,Antalya,Teslim Edildi,2026-03-20,2026-03-21
KRG-4797,4797,Burak T.,Ankara,Teslim Edildi,2026-03-21,2026-03-24
KRG-4798,4798,Fatma A.,İzmir,Teslim Edildi,2026-03-21,2026-03-23
KRG-4799,4799,Ali M.,Adana,Teslim Edildi,2026-03-20,2026-03-23
KRG-4800,4800,Zeynep C.,Samsun,Teslim Edildi,2026-03-21,2026-03-24
KRG-4801,4801,Burak T.,İzmir,Teslim Edildi,2026-03-21,2026-03-22
KRG-4802,4802,Burak T.,Antalya,Teslim Edildi,2026-03-21,2026-03-24
KRG-4803,4803,Fatma A.,Antalya,Teslim Edildi,2026-03-21,2026-03-24
KRG-4804,4804,Zeynep C.,Adana,Teslim Edildi,2026-03-21,2026-03-23
KRG-4805,4805,Mehmet D.,Adana,Teslim Edildi,2026-03-21,2026-03-24
KRG-4806,4806,Elif S.,Samsun,Teslim Edildi,2026-03-21,2026-03-24
KRG-4807,4807,Caner B.,Adana,Teslim Edildi,2026-03-21,2026-03-22
KRG-4808,4808,Fatma A.,Antalya,Teslim Edildi,2026-03-22,2026-03-24
KRG-4809,4809,Fatma A.,Samsun,Teslim Edildi,2026-03-21,2026-03-23
KRG-4810,4810,Burak T.,Kocaeli,Teslim Edildi,2026-03-21,2026-03-22
KRG-4811,4811,Zeynep C.,Samsun,İade Teslim Alındı,2026-03-22,2026-03-24
KRG-4812,4812,Ayşe K.,Antalya,Teslim Edildi,2026-03-23,2026-03-24
KRG-4813,4813,Cemre Y.,Bursa,İade Teslim Alındı,2026-03-22,2026-03-24
KRG-4814,4814,Mehmet D.,Bursa,Teslim Edildi,2026-03-22,2026-03-24
KRG-4815,4815,Zeynep C.,Eskişehir,Teslim Edildi,2026-03-22,2026-03-24
KRG-4816,4816,Ahmet Y.,Antalya,Teslim Edildi,2026-03-22,2026-03-25
KRG-4817,4817,Elif S.,İstanbul,Teslim Edildi,2026-03-22,2026-03-24
KRG-4818,4818,Caner B.,Kocaeli,Teslim Edildi,2026-03-23,2026-03-26
KRG-4819,4819,Burak T.,Balıkesir,Teslim Edildi,2026-03-23,2026-03-26
KRG-4820,4820,Caner B.,Antalya,Teslim Edildi,2026-03-22,2026-03-23
KRG-4821,4821,Ayşe K.,Kocaeli,Teslim Edildi,2026-03-23,2026-03-25
KRG-4822,4822,Ayşe K.,Adana,Teslim Edildi,2026-03-22,2026-03-24
KRG-4823,4823,Cemre Y.,Adana,Teslim Edildi,2026-03-23,2026-03-25
KRG-4824,4824,Ahmet Y.,Eskişehir,Teslim Edildi,2026-03-23,2026-03-26
KRG-4825,4825,Caner B.,Ankara,Teslim Edildi,2026-03-23,2026-03-24
KRG-4826,4826,Fatma A.,Balıkesir,Teslim Edildi,2026-03-23,2026-03-25
KRG-4828,4828,Cemre Y.,Adana,Teslim Edildi,2026-03-23,2026-03-24
KRG-4830,4830,Ali M.,Kocaeli,Teslim Edildi,2026-03-22,2026-03-24
KRG-4831,4831,Caner B.,Ankara,Teslim Edildi,2026-03-23,2026-03-24
KRG-4832,4832,Ahmet Y.,Ankara,Teslim Edildi,2026-03-22,2026-03-25
KRG-4833,4833,Mehmet D.,İstanbul,Teslim Edildi,2026-03-24,2026-03-27
KRG-4834,4834,Fatma A.,Eskişehir,Teslim Edildi,2026-03-23,2026-03-25
KRG-4835,4835,Ayşe K.,Kocaeli,Teslim Edildi,2026-03-24,2026-03-27
KRG-4836,4836,Fatma A.,Samsun,Teslim Edildi,2026-03-23,2026-03-24
KRG-4837,4837,Fatma A.,Eskişehir,Teslim Edildi,2026-03-23,2026-03-25
KRG-4838,4838,Mehmet D.,Ankara,Teslim Edildi,2026-03-24,2026-03-27
KRG-4839,4839,Ahmet Y.,Eskişehir,Teslim Edildi,2026-03-24,2026-03-27
KRG-4840,4840,Cemre Y.,Antalya,Teslim Edildi,2026-03-24,2026-03-25
KRG-4841,4841,Caner B.,İzmir,Teslim Edildi,2026-03-25,2026-03-26
KRG-4843,4843,Ali M.,Samsun,Teslim Edildi,2026-03-25,2026-03-26
KRG-4844,4844,Elif S.,Eskişehir,Teslim Edildi,2026-03-25,2026-03-26
KRG-4845,4845,Elif S.,Eskişehir,Teslim Edildi,2026-03-24,2026-03-26
KRG-4846,4846,Elif S.,Adana,Teslim Edildi,2026-03-25,2026-03-27
KRG-4847,4847,Elif S.,Bursa,Teslim Edildi,2026-03-25,2026-03-28
KRG-4848,4848,Ahmet Y.,Eskişehir,Teslim Edildi,2026-03-25,2026-03-27
KRG-4849,4849,Caner B.,Eskişehir,Teslim Edildi,2026-03-25,2026-03-28
KRG-4850,4850,Mehmet D.,Eskişehir,Teslim Edildi,2026-03-25,2026-03-27
KRG-4851,4851,Burak T.,Balıkesir,Teslim Edildi,2026-03-25,2026-03-26
KRG-4852,4852,Ahmet Y.,Eskişehir,Teslim Edildi,2026-03-26,2026-03-27
KRG-4853,4853,Mehmet D.,Antalya,Teslim Edildi,2026-03-25,2026-03-27
KRG-4854,4854,Burak T.,Kocaeli,Teslim Edildi,2026-03-26,2026-03-28
KRG-4855,4855,Mehmet D.,Balıkesir,Teslim Edildi,2026-03-25,2026-03-28
KRG-4856,4856,Ayşe K.,İzmir,Teslim Edildi,2026-03-25,2026-03-26
KRG-4857,4857,Elif S.,Adana,İade Teslim Alındı,2026-03-25,2026-03-28
KRG-4858,4858,Burak T.,İstanbul,Teslim Edildi,2026-03-25,2026-03-26
KRG-4860,4860,Burak T.,Kocaeli,Teslim Edildi,2026-03-26,2026-03-29
KRG-4861,4861,Fatma A.,Ankara,İade Teslim Alındı,2026-03-25,2026-03-26
KRG-4862,4862,Zeynep C.,İstanbul,Teslim Edildi,2026-03-26,2026-03-29
KRG-4863,4863,Burak T.,Antalya,Teslim Edildi,2026-03-26,2026-03-27
KRG-4864,4864,Ayşe K.,İzmir,Teslim Edildi,2026-03-26,2026-03-29
KRG-4866,4866,Elif S.,Bursa,Teslim Edildi,2026-03-26,2026-03-27
KRG-4867,4867,Burak T.,Adana,Teslim Edildi,2026-03-27,2026-03-29
KRG-4868,4868,Mehmet D.,Balıkesir,Teslim Edildi,2026-03-26,2026-03-28
KRG-4870,4870,Fatma A.,Adana,Teslim Edildi,2026-03-27,2026-03-29
KRG-4871,4871,Ahmet Y.,İstanbul,Teslim Edildi,2026-03-27,2026-03-30
KRG-4872,4872,Elif S.,Antalya,Teslim Edildi,2026-03-27,2026-03-30
KRG-4873,4873,Fatma A.,Ankara,Teslim Edildi,2026-03-26,2026-03-27
KRG-4874,4874,Zeynep C.,Antalya,Teslim Edildi,2026-03-28,2026-03-29
KRG-4875,4875,Zeynep C.,Samsun,Teslim Edildi,2026-03-28,2026-03-30
KRG-4876,4876,Zeynep C.,Eskişehir,İade Teslim Alındı,2026-03-28,2026-03-30
KRG-4877,4877,Mehmet D.,Kocaeli,Teslim Edildi,2026-03-28,2026-03-30
KRG-4878,4878,Ali M.,Eskişehir,Teslim Edildi,2026-03-27,2026-03-28
KRG-4879,4879,Elif S.,İstanbul,Teslim Edildi,2026-03-27,2026-03-30
KRG-4880,4880,Cemre Y.,Eskişehir,Teslim Edildi,2026-03-29,2026-04-01
KRG-4881,4881,Elif S.,Bursa,Teslim Edildi,2026-03-28,2026-03-30
KRG-4882,4882,Elif S.,Adana,Teslim Edildi,2026-03-29,2026-03-30
KRG-4883,4883,Fatma A.,Balıkesir,Teslim Edildi,2026-03-29,2026-04-01
KRG-4884,4884,Ahmet Y.,Ankara,Teslim Edildi,2026-03-29,2026-03-31
KRG-4885,4885,Zeynep C.,Kocaeli,Teslim Edildi,2026-03-28,2026-03-31
KRG-4886,4886,Burak T.,Balıkesir,Teslim Edildi,2026-03-29,2026-04-01
KRG-4887,4887,Elif S.,Antalya,Teslim Edildi,2026-03-29,2026-03-31
KRG-4888,4888,Fatma A.,Adana,Teslim Edildi,2026-03-28,2026-03-31
KRG-4889,4889,Cemre Y.,Samsun,Teslim Edildi,2026-03-28,2026-03-30
KRG-4890,4890,Ayşe K.,İstanbul,Teslim Edildi,2026-03-29,2026-03-31
KRG-4891,4891,Elif S.,Bursa,Teslim Edildi,2026-03-29,2026-04-01
KRG-4892,4892,Zeynep C.,Adana,Teslim Edildi,2026-03-29,2026-03-31
KRG-4893,4893,Burak T.,Samsun,Teslim Edildi,2026-03-29,2026-03-30
KRG-4894,4894,Ali M.,Adana,Teslim Edildi,2026-03-28,2026-03-31
KRG-4895,4895,Cemre Y.,İstanbul,Teslim Edildi,2026-03-28,2026-03-29
KRG-4896,4896,Cemre Y.,İzmir,İade Teslim Alındı,2026-03-29,2026-03-31
KRG-4897,4897,Mehmet D.,Antalya,Teslim Edildi,2026-03-28,2026-03-31
KRG-4898,4898,Cemre Y.,Adana,Teslim Edildi,2026-03-29,2026-03-31
KRG-4899,4899,Mehmet D.,Antalya,Teslim Edildi,2026-03-28,2026-03-30
KRG-4900,4900,Fatma A.,Samsun,Teslim Edildi,2026-03-29,2026-03-31
KRG-4901,4901,Cemre Y.,Ankara,Teslim Edildi,2026-03-29,2026-03-31
KRG-4902,4902,Ali M.,Kocaeli,İade Teslim Alındı,2026-03-29,2026-04-01
KRG-4904,4904,Ali M.,Adana,Teslim Edildi,2026-03-29,2026-03-30
KRG-4905,4905,Fatma A.,İzmir,Teslim Edildi,2026-03-29,2026-04-01
KRG-4906,4906,Ahmet Y.,İzmir,Teslim Edildi,2026-03-30,2026-04-02
KRG-4907,4907,Ayşe K.,Adana,Teslim Edildi,2026-03-29,2026-04-01
KRG-4908,4908,Ahmet Y.,İstanbul,Teslim Edildi,2026-03-29,2026-03-31
KRG-4909,4909,Ali M.,Kocaeli,Teslim Edildi,2026-03-29,2026-03-31
KRG-4910,4910,Ayşe K.,Antalya,Teslim Edildi,2026-03-29,2026-03-30
KRG-4911,4911,Caner B.,İstanbul,Teslim Edildi,2026-03-30,2026-03-31
KRG-4912,4912,Fatma A.,Ankara,Teslim Edildi,2026-03-31,2026-04-03
KRG-4913,4913,Caner B.,Eskişehir,Teslim Edildi,2026-03-31,2026-04-03
KRG-4914,4914,Mehmet D.,Bursa,Teslim Edildi,2026-03-31,2026-04-02
KRG-4915,4915,Elif S.,Ankara,Teslim Edildi,2026-03-30,2026-04-02
KRG-4916,4916,Zeynep C.,Eskişehir,Teslim Edildi,2026-03-31,2026-04-03
KRG-4917,4917,Elif S.,Samsun,Teslim Edildi,2026-03-30,2026-04-01
KRG-4918,4918,Ahmet Y.,İstanbul,Teslim Edildi,2026-03-31,2026-04-03
KRG-4919,4919,Burak T.,Eskişehir,İade Teslim Alındı,2026-03-31,2026-04-02
KRG-4920,4920,Burak T.,Balıkesir,Teslim Edildi,2026-03-31,2026-04-02
KRG-4921,4921,Fatma A.,Antalya,Teslim Edildi,2026-03-31,2026-04-03
KRG-4922,4922,Ayşe K.,Eskişehir,Teslim Edildi,2026-03-31,2026-04-02
KRG-4924,4924,Ali M.,Samsun,Teslim Edildi,2026-04-01,2026-04-04
KRG-4925,4925,Burak T.,Eskişehir,Teslim Edildi,2026-04-01,2026-04-02
KRG-4926,4926,Burak T.,Adana,Teslim Edildi,2026-04-01,2026-04-03
KRG-4927,4927,Mehmet D.,Eskişehir,Teslim Edildi,2026-04-01,2026-04-02
KRG-4928,4928,Fatma A.,Adana,Teslim Edildi,2026-04-01,2026-04-04
KRG-4929,4929,Cemre Y.,Ankara,Teslim Edildi,2026-04-01,2026-04-04
KRG-4930,4930,Zeynep C.,Samsun,İade Teslim Alındı,2026-04-01,2026-04-03
KRG-4931,4931,Burak T.,İzmir,Teslim Edildi,2026-04-02,2026-04-03
KRG-4932,4932,Zeynep C.,Eskişehir,Teslim Edildi,2026-04-02,2026-04-05
KRG-4933,4933,Ahmet Y.,Ankara,Teslim Edildi,2026-04-02,2026-04-03
KRG-4934,4934,Zeynep C.,Adana,Teslim Edildi,2026-04-01,2026-04-04
KRG-4935,4935,Burak T.,İstanbul,Teslim Edildi,2026-04-01,2026-04-04
KRG-4936,4936,Cemre Y.,Balıkesir,Teslim Edildi,2026-04-02,2026-04-04
KRG-4938,4938,Zeynep C.,Kocaeli,Teslim Edildi,2026-04-01,2026-04-04
KRG-4939,4939,Mehmet D.,Kocaeli,Teslim Edildi,2026-04-02,2026-04-04
KRG-4940,4940,Ayşe K.,Adana,Teslim Edildi,2026-04-01,2026-04-03
KRG-4941,4941,Mehmet D.,Antalya,Teslim Edildi,2026-04-01,2026-04-04
KRG-4942,4942,Mehmet D.,Eskişehir,Teslim Edildi,2026-04-02,2026-04-05
KRG-4943,4943,Elif S.,Adana,Teslim Edildi,2026-04-03,2026-04-05
KRG-4944,4944,Caner B.,Balıkesir,Teslim Edildi,2026-04-03,2026-04-04
KRG-4945,4945,Elif S.,Antalya,Teslim Edildi,2026-04-03,2026-04-05
KRG-4946,4946,Elif S.,Eskişehir,Teslim Edildi,2026-04-03,2026-04-06
KRG-4947,4947,Mehmet D.,İzmir,Teslim Edildi,2026-04-03,2026-04-06
KRG-4948,4948,Cemre Y.,İstanbul,Teslim Edildi,2026-04-02,2026-04-03
KRG-4949,4949,Burak T.,Bursa,Teslim Edildi,2026-04-02,2026-04-05
KRG-4950,4950,Caner B.,İstanbul,Teslim Edildi,2026-04-03,2026-04-04
KRG-4951,4951,Caner B.,Kocaeli,Teslim Edildi,2026-04-03,2026-04-05
KRG-4952,4952,Cemre Y.,Balıkesir,Teslim Edildi,2026-04-03,2026-04-06
KRG-4953,4953,Ahmet Y.,İstanbul,Teslim Edildi,2026-04-02,2026-04-05
KRG-4954,4954,Mehmet D.,İzmir,Teslim Edildi,2026-04-03,2026-04-05
KRG-4955,4955,Ayşe K.,İzmir,Teslim Edildi,2026-04-04,2026-04-05
KRG-4956,4956,Elif S.,İstanbul,Teslim Edildi,2026-04-03,2026-04-04
KRG-4957,4957,Ali M.,İstanbul,Teslim Edildi,2026-04-04,2026-04-06
KRG-4958,4958,Cemre Y.,İzmir,Teslim Edildi,2026-04-04,2026-04-06
KRG-4959,4959,Ayşe K.,Balıkesir,Teslim Edildi,2026-04-03,2026-04-06
KRG-4960,4960,Elif S.,Bursa,Teslim Edildi,2026-04-03,2026-04-05
KRG-4961,4961,Ahmet Y.,İstanbul,Teslim Edildi,2026-04-05,2026-04-07
KRG-4962,4962,Elif S.,İstanbul,Teslim Edildi,2026-04-04,2026-04-06
KRG-4963,4963,Ayşe K.,Adana,Teslim Edildi,2026-04-04,2026-04-06
KRG-4964,4964,Elif S.,Antalya,Teslim Edildi,2026-04-04,2026-04-05
KRG-4965,4965,Ali M.,Kocaeli,Teslim Edildi,2026-04-04,2026-04-05
KRG-4966,4966,Burak T.,Balıkesir,Teslim Edildi,2026-04-04,2026-04-05
KRG-4967,4967,Ayşe K.,Eskişehir,Teslim Edildi,2026-04-05,2026-04-07
KRG-4968,4968,Ali M.,İzmir,Teslim Edildi,2026-04-05,2026-04-08
KRG-4969,4969,Ali M.,Ankara,Teslim Edildi,2026-04-05,2026-04-07
KRG-4970,4970,Ahmet Y.,Antalya,Teslim Edildi,2026-04-04,2026-04-05
KRG-4971,4971,Cemre Y.,Eskişehir,Teslim Edildi,2026-04-04,2026-04-06
KRG-4972,4972,Caner B.,Bursa,Teslim Edildi,2026-04-04,2026-04-05
KRG-4973,4973,Elif S.,Kocaeli,Teslim Edildi,2026-04-05,2026-04-07
KRG-4974,4974,Elif S.,İzmir,Teslim Edildi,2026-04-04,2026-04-07
KRG-4975,4975,Ali M.,Eskişehir,Teslim Edildi,2026-04-04,2026-04-07
KRG-4976,4976,Cemre Y.,Adana,Teslim Edildi,2026-04-05,2026-04-06
KRG-4977,4977,Caner B.,Adana,Teslim Edildi,2026-04-04,2026-04-05
KRG-4978,4978,Elif S.,Bursa,Teslim Edildi,2026-04-05,2026-04-08
KRG-4979,4979,Caner B.,Eskişehir,İade Teslim Alındı,2026-04-05,2026-04-06
KRG-4980,4980,Elif S.,İstanbul,Teslim Edildi,2026-04-05,2026-04-07
KRG-4981,4981,Ahmet Y.,Eskişehir,Teslim Edildi,2026-04-04,2026-04-06
KRG-4982,4982,Ayşe K.,Balıkesir,Teslim Edildi,2026-04-04,2026-04-05
KRG-4983,4983,Mehmet D.,İstanbul,Teslim Edildi,2026-04-04,2026-04-07
KRG-4985,4985,Caner B.,İstanbul,Teslim Edildi,2026-04-05,2026-04-08
KRG-4986,4986,Ayşe K.,Ankara,Teslim Edildi,2026-04-06,2026-04-08
KRG-4987,4987,Burak T.,Ankara,Teslim Edildi,2026-04-05,2026-04-06
KRG-4988,4988,Elif S.,Antalya,Teslim Edildi,2026-04-05,2026-04-07
KRG-4989,4989,Ahmet Y.,İzmir,Teslim Edildi,2026-04-06,2026-04-09
KRG-4990,4990,Cemre Y.,Balıkesir,Teslim Edildi,2026-04-06,2026-04-09
KRG-4991,4991,Ayşe K.,İzmir,Teslim Edildi,2026-04-05,2026-04-07
KRG-4992,4992,Mehmet D.,İzmir,Teslim Edildi,2026-04-05,2026-04-06
KRG-4993,4993,Elif S.,İstanbul,Teslim Edildi,2026-04-05,2026-04-06
KRG-4994,4994,Ahmet Y.,Ankara,Teslim Edildi,2026-04-05,2026-04-07
KRG-4995,4995,Mehmet D.,Balıkesir,Teslim Edildi,2026-04-06,2026-04-08
KRG-4996,4996,Cemre Y.,Antalya,Teslim Edildi,2026-04-06,2026-04-09
KRG-4997,4997,Ahmet Y.,Kocaeli,Teslim Edildi,2026-04-05,2026-04-07
KRG-4998,4998,Ayşe K.,Kocaeli,İade Teslim Alındı,2026-04-06,2026-04-09
KRG-4999,4999,Cemre Y.,Adana,Teslim Edildi,2026-04-05,2026-04-07
KRG-5000,5000,Cemre Y.,Balıkesir,Teslim Edildi,2026-04-06,2026-04-08
KRG-5002,5002,Burak T.,Antalya,Teslim Edildi,2026-04-05,2026-04-07
KRG-5003,5003,Ahmet Y.,Bursa,Teslim Edildi,2026-04-05,2026-04-07
KRG-5004,5004,Caner B.,Balıkesir,Teslim Edildi,2026-04-06,2026-04-09
KRG-5005,5005,Burak T.,İstanbul,Teslim Edildi,2026-04-06,2026-04-08
KRG-5006,5006,Ayşe K.,Ankara,Teslim Edildi,2026-04-05,2026-04-08
KRG-5007,5007,Fatma A.,Balıkesir,Teslim Edildi,2026-04-05,2026-04-08
KRG-5008,5008,Ali M.,Balıkesir,Teslim Edildi,2026-04-05,2026-04-08
KRG-5009,5009,Cemre Y.,Balıkesir,Teslim Edildi,2026-04-05,2026-04-07
KRG-5010,5010,Ahmet Y.,İstanbul,Teslim Edildi,2026-04-06,2026-04-08
KRG-5011,5011,Ahmet Y.,İstanbul,Teslim Edildi,2026-04-07,2026-04-10
KRG-5012,5012,Ahmet Y.,Ankara,Teslim Edildi,2026-04-06,2026-04-09
KRG-5013,5013,Caner B.,İstanbul,Teslim Edildi,2026-04-06,2026-04-08
KRG-5014,5014,Ali M.,Antalya,Teslim Edildi,2026-04-07,2026-04-08
